peak_id	chrom	peak_start	peak_end	peak_midpoint	geneid	gene_symbol	gene_locus_start	gene_locus_end	nearest_tss	dist_to_tss	nearest_tss_gene	nearest_tss_gene_strand
15620	chr8	29132804	29133804	29133304	23303	KIF13B	28974086	29163466	29120610	-12693	23303	-
15353	chr8	29042604	29043604	29043104	23303	KIF13B	28974086	29163466	29120610	77505	23303	-
15832	chr8	29082796	29083796	29083296	23303	KIF13B	28974086	29163466	29120610	37313	23303	-
15750	chr8	18912940	18913940	18913440	23362	PSD3	18768802	19021201	18871196	-42243	23362	-
15662	chr8	18413101	18414101	18413601	23362	PSD3	18395171	18603996	18541586	127984	23362	-
15732	chr8	42905404	42906404	42905904	2339	FNTA	42831738	42930049	42911441	-5536	2339	+
15897	chr8	80711447	80712447	80711947	23462	HEY1	80679414	80811289	80680098	-31848	23462	-
15335	chr8	80777751	80778751	80778251	23462	HEY1	80679414	80811289	80680098	-98152	23462	-
15772	chr8	29957163	29958163	29957663	23484	LEPROTL1	29946786	29977561	29952921	4741	23484	+
16045	chr8	48229254	48230254	48229754	23514	KIAA0146	48181531	48271201	48206455	23298	23514	+
15507	chr8	48513847	48514847	48514347	23514	KIAA0146	48469412	48605970	48566649	-52301	23514	+
15712	chr8	48557319	48558319	48557819	23514	KIAA0146	48469412	48605970	48566649	-8829	23514	+
16025	chr8	48151902	48152902	48152402	23514	KIAA0146	48135600	48181530	48173488	-21085	23514	+
15304	chr8	48343615	48344615	48344115	23514	KIAA0146	48271202	48469411	48352884	-8768	23514	+
15365	chr8	48571900	48572900	48572400	23514	KIAA0146	48469412	48605970	48566649	5750	23514	+
15372	chr8	133688856	133689856	133689356	23639	LRRC6	133590410	133723587	133687863	-1492	23639	-
15394	chr8	67653681	67654681	67654181	23678	SGK3	67606673	67656176	67680240	26058	26255	-
15184	chr8	67625962	67626962	67626462	23678	SGK3	67606673	67656176	67624652	1809	23678	+
15323	chr8	86976178	86977178	86976678	245972	ATP6V0D2	86839523	87176871	87081851	105172	85481	-
15167	chr8	86852728	86853728	86853228	245972	ATP6V0D2	86839523	87176871	86840171	-13056	254958	-
15801	chr8	86879476	86880476	86879976	245972	ATP6V0D2	86839523	87176871	86840171	-39804	254958	-
15265	chr8	86919406	86920406	86919906	245972	ATP6V0D2	86839523	87176871	86840171	-79734	254958	-
15703	chr8	87120565	87121565	87121065	245972	ATP6V0D2	86839523	87176871	87111138	9926	245972	+
15849	chr8	87132697	87133697	87133197	245972	ATP6V0D2	86839523	87176871	87111138	22058	245972	+
15607	chr8	87158904	87159904	87159404	245972	ATP6V0D2	86839523	87176871	87111138	48265	245972	+
15990	chr8	39704654	39705654	39705154	2515	ADAM2	39568961	39733553	39695808	-9345	2515	-
15402	chr8	11603814	11604814	11604314	252969	NEIL2	11594445	11640126	11627171	-22856	252969	+
15527	chr8	11635121	11636121	11635621	252969	NEIL2	11594445	11640126	11627171	8449	252969	+
15938	chr8	64433585	64434585	64434085	253943	YTHDF3	64081376	64785691	64681987	-247901	286184	+
16000	chr8	67454335	67455335	67454835	254778	C8orf46	67413908	67473902	67422323	32511	254778	+
15219	chr8	67424691	67425691	67425191	254778	C8orf46	67413908	67473902	67422323	2867	254778	+
15187	chr8	67434371	67435371	67434871	254778	C8orf46	67413908	67473902	67422323	12547	254778	+
15840	chr8	67376164	67377164	67376664	254778	C8orf46	67375105	67413907	67405490	-28825	254778	+
15540	chr8	39274630	39275630	39275130	255926	ADAM5	39205603	39286031	39239022	36107	255926	+
15472	chr8	101250276	101251276	101250776	25897	RNF19A	101243072	101318907	101315487	64710	25897	-
15684	chr8	101322137	101323137	101322637	25897	RNF19A	101318908	101447133	101322379	-257	25897	-
15258	chr8	101429136	101430136	101429636	25897	RNF19A	101318908	101447133	101394990	34645	100616451	+
15818	chr8	101408010	101409010	101408510	25897	RNF19A	101318908	101447133	101394990	13519	100616451	+
15313	chr8	101390397	101391397	101390897	25897	RNF19A	101318908	101447133	101394990	-4092	100616451	+
15488	chr8	95540595	95541595	95541095	25962	KIAA1429	95513452	95552640	95539591	-1503	25962	-
15901	chr8	58241288	58242288	58241788	26138	LINC00588	58049265	58549607	58192101	49686	26138	+
15927	chr8	58499476	58500476	58499976	26138	LINC00588	58049265	58549607	58192101	307874	26138	+
15291	chr8	101019189	101020189	101019689	26166	RGS22	101011872	101118096	101054195	34505	26166	-
15190	chr8	11587848	11588848	11588348	2626	GATA4	11548093	11594444	11565364	22983	2626	+
15839	chr8	11488416	11489416	11488916	2626	GATA4	11476155	11548092	11534467	-45550	2626	+
15681	chr8	11576226	11577226	11576726	2626	GATA4	11548093	11594444	11565364	11361	2626	+
15464	chr8	16574025	16575025	16574525	26281	FGF20	16454934	16859620	16859674	285148	26281	-
15624	chr8	95308415	95309415	95308915	2669	GEM	95247687	95361845	95274547	-34367	2669	-
15455	chr8	95253900	95254900	95254400	2669	GEM	95247687	95361845	95274547	20146	2669	-
15260	chr8	21349678	21350678	21350178	2675	GFRA2	20879576	21708776	21646346	296167	2675	-
15271	chr8	21541130	21542130	21541630	2675	GFRA2	20879576	21708776	21646346	104715	2675	-
15431	chr8	21431329	21432329	21431829	2675	GFRA2	20879576	21708776	21646346	214516	2675	-
15970	chr8	101759952	101760952	101760452	26986	PABPC1	101734082	101848938	101734315	-26136	26986	-
15338	chr8	101731577	101732577	101732077	26986	PABPC1	101697871	101734081	101733847	1769	26986	-
15718	chr8	101715244	101716244	101715744	26986	PABPC1	101697871	101734081	101733847	18102	26986	-
15284	chr8	101758168	101759168	101758668	26986	PABPC1	101734082	101848938	101734315	-24352	26986	-
15730	chr8	101707124	101708124	101707624	26986	PABPC1	101697871	101734081	101733847	26222	26986	-
15321	chr8	111554478	111555478	111554978	27012	KCNV1	110987750	112169018	110988076	-566901	27012	-
15943	chr8	111663132	111664132	111663632	27012	KCNV1	110987750	112169018	110988076	-675555	27012	-
15307	chr8	111188653	111189653	111189153	27012	KCNV1	110987750	112169018	110988076	-201076	27012	-
15377	chr8	112164451	112165451	112164951	27012	KCNV1	110987750	112169018	110988076	-1176874	27012	-
15245	chr8	111668974	111669974	111669474	27012	KCNV1	110987750	112169018	110988076	-681397	27012	-
15378	chr8	111314532	111315532	111315032	27012	KCNV1	110987750	112169018	110988076	-326955	27012	-
15202	chr8	112126072	112127072	112126572	27012	KCNV1	110987750	112169018	110988076	-1138495	27012	-
16027	chr8	111945575	111946575	111946075	27012	KCNV1	110987750	112169018	110988076	-957998	27012	-
15895	chr8	111875845	111876845	111876345	27012	KCNV1	110987750	112169018	110988076	-888268	27012	-
15191	chr8	111877690	111878690	111878190	27012	KCNV1	110987750	112169018	110988076	-890113	27012	-
15467	chr8	74543424	74544424	74543924	27067	STAU2	74429962	74654821	74650584	106659	27067	-
15844	chr8	121587581	121588581	121588081	27085	MTBP	121457657	121640987	121457647	-130433	28998	-
15953	chr8	141601169	141602169	141601669	27161	AGO2	141583524	141710084	141645646	43976	27161	-
15879	chr8	141669198	141670198	141669698	27161	AGO2	141583524	141710084	141645646	-24051	27161	-
15960	chr8	141599365	141600365	141599865	27161	AGO2	141583524	141710084	141645646	45780	27161	-
16019	chr8	141595696	141596696	141596196	27161	AGO2	141583524	141710084	141645646	49449	27161	-
15679	chr8	141611610	141612610	141612110	27161	AGO2	141583524	141710084	141645646	33535	27161	-
15667	chr8	141644623	141645623	141645123	27161	AGO2	141583524	141710084	141645646	522	27161	-
15735	chr8	141663203	141664203	141663703	27161	AGO2	141583524	141710084	141645646	-18056	27161	-
15628	chr8	141606376	141607376	141606876	27161	AGO2	141583524	141710084	141645646	38769	27161	-
15860	chr8	38038845	38039845	38039345	27257	LSM1	38034138	38061589	38034248	-5096	27257	-
15413	chr8	25265312	25266312	25265812	2796	GNRH1	25256316	25299238	25282556	16743	2796	-
15829	chr8	108618507	108619507	108619007	284	ANGPT1	108422306	108802211	108510254	-108752	284	-
15982	chr8	108609436	108610436	108609936	284	ANGPT1	108422306	108802211	108510254	-99681	284	-
15601	chr8	108620213	108621213	108620713	284	ANGPT1	108422306	108802211	108510254	-110458	284	-
15381	chr8	108199174	108200174	108199674	284	ANGPT1	108058415	108422305	108334356	134681	284	-
15799	chr8	142379101	142380101	142379601	2843	GPR20	142364007	142389743	142377365	-2235	2843	-
15501	chr8	41666194	41667194	41666694	286	ANK1	41649264	41704710	41655140	-11553	286	-
15221	chr8	8094100	8095100	8094600	286042	FAM86B3P	7970568	8162674	8086091	8508	286042	+
15988	chr8	8086130	8087130	8086630	286042	FAM86B3P	7970568	8162674	8086091	538	286042	+
15192	chr8	8146293	8147293	8146793	286042	FAM86B3P	7970568	8162674	8086091	60701	286042	+
15680	chr8	126191048	126192048	126191548	286053	NSMCE2	126104073	126273322	126104082	87465	286053	+
15913	chr8	144813993	144814993	144814493	286077	FAM83H	144813363	144851120	144815323	829	100616318	-
15309	chr8	144136904	144137904	144137404	286122	C8orf31	144110291	144181217	144120678	16725	286122	+
15738	chr8	144113663	144114663	144114163	286122	C8orf31	144110291	144181217	144120678	-6514	286122	+
15509	chr8	144132428	144133428	144132928	286122	C8orf31	144110291	144181217	144120678	12249	286122	+
15698	chr8	27862516	27863516	27863016	286133	SCARA5	27847674	27895793	27850369	-12646	286133	-
15719	chr8	29815534	29816534	29816034	286135	LOC286135	29692328	29859839	29814864	-1169	100422876	-
15707	chr8	29718571	29719571	29719071	286135	LOC286135	29692328	29859839	29779028	-59956	286135	+
15301	chr8	94205365	94206365	94205865	286144	TRIQK	94004121	94371337	94179079	-26785	389676	-
15408	chr8	93824311	93825311	93824811	286144	TRIQK	93542636	93977952	93798288	-26522	441369	-
15996	chr8	93976750	93977750	93977250	286144	TRIQK	93542636	93977952	93977564	313	286144	-
15395	chr8	93995679	93996679	93996179	286144	TRIQK	93977953	94004120	93978372	-17806	286144	-
15685	chr8	94010799	94011799	94011299	286144	TRIQK	94004121	94371337	94029901	18601	286144	-
15890	chr8	94080240	94081240	94080740	286144	TRIQK	94004121	94371337	94029901	-50838	286144	-
15566	chr8	94130474	94131474	94130974	286144	TRIQK	94004121	94371337	94179079	48104	389676	-
15608	chr8	94172097	94173097	94172597	286144	TRIQK	94004121	94371337	94179079	6481	389676	-
15266	chr8	94233185	94234185	94233685	286144	TRIQK	94004121	94371337	94179079	-54605	389676	-
15727	chr8	94294032	94295032	94294532	286144	TRIQK	94004121	94371337	94179079	-115452	389676	-
15896	chr8	94326841	94327841	94327341	286144	TRIQK	94004121	94371337	94179079	-148261	389676	-
15660	chr8	63436788	63437788	63437288	286183	NKAIN3	62894351	63556555	63161500	275787	286183	+
15594	chr8	63435460	63436460	63435960	286183	NKAIN3	62894351	63556555	63161500	274459	286183	+
15374	chr8	63051065	63052065	63051565	286183	NKAIN3	62894351	63556555	63161500	-109934	286183	+
15434	chr8	30557100	30558100	30557600	2936	GSR	30550592	30593566	30585486	27885	2936	-
15547	chr8	30580210	30581210	30580710	2936	GSR	30550592	30593566	30585486	4775	2936	-
15425	chr8	122788239	122789239	122788739	3037	HAS2	122652609	123223765	122653630	-135108	3037	-
15686	chr8	122753272	122754272	122753772	3037	HAS2	122652609	123223765	122653630	-100141	3037	-
15390	chr8	122744284	122745284	122744784	3037	HAS2	122652609	123223765	122653630	-91153	3037	-
15903	chr8	122861933	122862933	122862433	3037	HAS2	122652609	123223765	122653630	-208802	3037	-
15456	chr8	122978926	122979926	122979426	3037	HAS2	122652609	123223765	122653630	-325795	3037	-
15300	chr8	122745360	122746360	122745860	3037	HAS2	122652609	123223765	122653630	-92229	3037	-
15900	chr8	124644450	124645450	124644950	340359	KLHL38	124609319	124707419	124665190	20239	340359	-
15887	chr8	146020804	146021804	146021304	340385	ZNF517	146021034	146026257	146024260	-2955	340385	+
15376	chr8	42155225	42156225	42155725	3551	IKBKB	42097012	42162429	42128819	26905	3551	+
15443	chr8	82555732	82556732	82556232	3612	IMPA1	82521071	82616060	82598589	42356	3612	-
15710	chr8	109218762	109219762	109219262	3646	EIF3E	109175489	109258011	109255062	35799	3646	-
15826	chr8	99609984	99610984	99610484	3788	KCNS2	99372936	99638579	99439249	171234	3788	+
15979	chr8	99498044	99499044	99498544	3788	KCNS2	99372936	99638579	99439249	59294	3788	+
15771	chr8	71743835	71744835	71744335	389668	XKR9	71581524	71925289	71581599	162735	389668	+
15571	chr8	142559600	142560600	142560100	389690	MROH5	142511185	142976727	142517330	-42769	389690	-
15366	chr8	142695394	142696394	142695894	389690	MROH5	142511185	142976727	142517330	-178563	389690	-
15605	chr8	97067355	97068355	97067855	392255	GDF6	96727230	97210441	97173020	105164	392255	-
15322	chr8	119632026	119633026	119632526	401474	SAMD12	119379122	119634209	119633239	-712	552860	+
15743	chr8	144102050	144103050	144102550	4061	LY6E	144099855	144110290	144099901	2648	4061	+
15967	chr8	144242007	144243007	144242507	4062	LY6H	144181218	144268411	144242053	-453	4062	-
15863	chr8	144231658	144232658	144232158	4062	LY6H	144181218	144268411	144241457	9298	4062	-
15195	chr8	144252049	144253049	144252549	4062	LY6H	144181218	144268411	144242053	-10495	4062	-
15316	chr8	56860705	56861705	56861205	4067	LYN	56739136	56889763	56792385	68819	4067	+
15478	chr8	56832473	56833473	56832973	4067	LYN	56739136	56889763	56792385	40587	4067	+
15676	chr8	98847242	98848242	98847742	4147	MATN2	98834560	98890757	98881310	-33567	4147	+
15906	chr8	98881335	98882335	98881835	4147	MATN2	98834560	98890757	98881310	524	4147	+
15531	chr8	98984717	98985717	98985217	4147	MATN2	98981444	99038740	98943180	42036	4147	+
15658	chr8	145784947	145785947	145785447	414919	C8orf82	145753816	145796673	145754458	-30988	414919	-
15704	chr8	89122781	89123781	89123281	4325	MMP16	89113008	90054846	89339717	216435	4325	-
15916	chr8	89622142	89623142	89622642	4325	MMP16	89113008	90054846	89339717	-282924	4325	-
15837	chr8	89430221	89431221	89430721	4325	MMP16	89113008	90054846	89339717	-91003	4325	-
15653	chr8	89427360	89428360	89427860	4325	MMP16	89113008	90054846	89339717	-88142	4325	-
15641	chr8	62679381	62680381	62679881	444	ASPH	62614786	62894350	62627346	52534	100616484	+
15326	chr8	9852853	9853853	9853353	4482	MSRA	9836335	9932447	9911829	-58475	4482	+
15866	chr8	128764148	128765148	128764648	4609	MYC	128748040	128777546	128748314	16333	4609	+
15847	chr8	128675416	128676416	128675916	4609	MYC	128621075	128748039	128747764	-71847	4609	+
15180	chr8	128680555	128681555	128681055	4609	MYC	128621075	128748039	128747764	-66708	4609	+
15310	chr8	90995517	90996517	90996017	4683	NBN	90955831	91005239	90996899	881	4683	-
15786	chr8	90999184	91000184	90999684	4683	NBN	90955831	91005239	90996899	-2784	4683	-
15940	chr8	23500833	23501833	23501333	4824	NKX3-1	23483957	23626377	23540402	39068	4824	-
15932	chr8	103628828	103629828	103629328	4956	ODF1	103494172	103720122	103666168	36839	7071	-
15256	chr8	103612824	103613824	103613324	4956	ODF1	103494172	103720122	103563847	49476	4956	+
15682	chr8	103644246	103645246	103644746	4956	ODF1	103494172	103720122	103666168	21421	7071	-
15655	chr8	103665648	103666648	103666148	4956	ODF1	103494172	103720122	103666168	19	7071	-
15845	chr8	103659546	103660546	103660046	4956	ODF1	103494172	103720122	103666168	6121	7071	-
15689	chr8	103499652	103500652	103500152	4956	ODF1	103494172	103720122	103563847	-63694	4956	+
15477	chr8	103648888	103649888	103649388	4956	ODF1	103494172	103720122	103666168	16779	7071	-
15629	chr8	47860471	47861471	47860971	497634	LINC00293	46838888	47963024	47752507	108463	497634	+
15674	chr8	119890388	119891388	119890888	4982	TNFRSF11B	119799310	120021903	119964383	73494	4982	-
15724	chr8	119874148	119875148	119874648	4982	TNFRSF11B	119799310	120021903	119964383	89734	4982	-
15504	chr8	54145669	54146669	54146169	4986	OPRK1	53895500	54164083	54163645	17475	4986	-
15802	chr8	54276739	54277739	54277239	4986	OPRK1	54164084	54458358	54164194	-113044	4986	-
15966	chr8	54139680	54140680	54140180	4986	OPRK1	53895500	54164083	54163645	23464	4986	-
15810	chr8	54411451	54412451	54411951	4986	OPRK1	54164084	54458358	54164194	-247756	4986	-
15858	chr8	131395897	131396897	131396397	50807	ASAP1	131361499	131733526	131455906	59508	50807	-
15382	chr8	131530663	131531663	131531163	50807	ASAP1	131361499	131733526	131455906	-75256	50807	-
15646	chr8	131495159	131496159	131495659	50807	ASAP1	131361499	131733526	131455906	-39752	50807	-
15669	chr8	75669675	75670675	75670175	51050	PI15	75499713	75736896	75617927	52247	100302260	+
15725	chr8	75557475	75558475	75557975	51050	PI15	75499713	75736896	75512100	45874	441355	+
15331	chr8	75547430	75548430	75547930	51050	PI15	75499713	75736896	75512100	35829	441355	+
15609	chr8	139288091	139289091	139288591	51059	FAM135B	137879791	139327579	139165459	-123131	51059	-
15995	chr8	139289193	139290193	139289693	51059	FAM135B	137879791	139327579	139165459	-124233	51059	-
16010	chr8	139271862	139272862	139272362	51059	FAM135B	137879791	139327579	139165459	-106902	51059	-
15444	chr8	17780260	17781260	17780760	5108	PCM1	17774121	17781293	17780365	394	5108	+
15720	chr8	17860349	17861349	17860849	5108	PCM1	17806030	17885858	17840741	20107	5108	+
15311	chr8	79556244	79557244	79556744	51101	ZC2HC1A	79540874	79644362	79578281	-21536	51101	+
15174	chr8	102132600	102133600	102133100	51123	ZNF706	102091793	102295991	102064281	68818	441374	+
15573	chr8	41304657	41305657	41305157	51125	GOLGA7	41257531	41348126	41348080	-42922	51125	+
15426	chr8	41315309	41316309	41315809	51125	GOLGA7	41257531	41348126	41348080	-32270	51125	+
16048	chr8	145448908	145449908	145449408	51236	FAM203A	145437898	145464258	145437914	11493	51236	+
15706	chr8	140700477	140701477	140700977	51305	KCNK9	140673322	141008325	140715299	14321	51305	-
15197	chr8	140770407	140771407	140770907	51305	KCNK9	140673322	141008325	140715299	-55607	51305	-
15813	chr8	140384623	140385623	140385123	51305	KCNK9	140278790	140673321	140631342	246218	51305	-
15690	chr8	140829625	140830625	140830125	51305	KCNK9	140673322	141008325	140715299	-114825	51305	-
15861	chr8	140919798	140920798	140920298	51305	KCNK9	140673322	141008325	140715299	-204998	51305	-
15611	chr8	23405014	23406014	23405514	51312	SLC25A37	23405464	23426020	23424563	-19048	51312	+
15553	chr8	103342984	103343984	103343484	51366	UBR5	103265538	103352111	103279729	-63754	51366	-
15423	chr8	27532416	27533416	27532916	51435	SCARA3	27481953	27560873	27559193	-26276	100500858	+
